period_date,store_id,region,store_tier,anomaly_profile,beginning_inv_cost,beginning_inv_retail,purchases_cost,purchases_retail,net_sales,promo_markdowns,shrinkage,ending_inv_retail,cost_to_retail_ratio,ending_inv_cost,cogs,gross_margin,gross_margin_pct,markdown_pct_sales,shrink_pct_sales,imu_pct,gmroi_monthly
2025-07-01,STORE_132,West,Regional Mall Tier 2,Normal,481908.99,1135223.94,187909.84,431069.24,381755.98,76176.23,8782.45,1099578.52,0.427646,470230.23,199588.6,182167.38,0.4772,0.1995,0.023,0.5641,0.3826
2025-08-01,STORE_132,West,Regional Mall Tier 2,Normal,470230.23,1099578.52,147684.2,340172.83,366185.27,56086.79,8667.46,1008811.83,0.429181,432963.22,184951.21,181234.06,0.4949,0.1532,0.0237,0.5659,0.4013
2025-09-01,STORE_132,West,Regional Mall Tier 2,Normal,432963.22,1008811.83,200537.46,480672.52,368432.89,61337.5,6373.59,1053340.37,0.425315,448001.91,185498.77,182934.12,0.4965,0.1665,0.0173,0.5828,0.4153
2025-10-01,STORE_132,West,Regional Mall Tier 2,Normal,448001.91,1053340.37,318476.94,806232.13,333520.47,42979.18,5888.14,1477184.71,0.41218,608866.2,157612.65,175907.82,0.5274,0.1289,0.0177,0.605,0.3329
2025-11-01,STORE_132,West,Regional Mall Tier 2,Normal,608866.2,1477184.71,320203.27,784946.68,489959.18,77785.61,13331.98,1681054.62,0.410705,690418.13,238651.34,251307.84,0.5129,0.1588,0.0272,0.5921,0.3868
2025-12-01,STORE_132,West,Regional Mall Tier 2,Normal,690418.13,1681054.62,129436.7,330279.14,550465.24,87789.26,10365.76,1362713.5,0.407617,555465.86,264388.97,286076.27,0.5197,0.1595,0.0188,0.6081,0.4592
2026-01-01,STORE_132,West,Regional Mall Tier 2,Normal,555465.86,1362713.5,68061.51,170885.67,284809.45,53923.76,4006.31,1190859.65,0.406578,484177.09,139350.28,145459.17,0.5107,0.1893,0.0141,0.6017,0.2798
2026-02-01,STORE_132,West,Regional Mall Tier 2,Normal,484177.09,1190859.65,185088.24,411681.84,293656.27,67423.16,5177.94,1236284.12,0.417627,516306.2,152959.13,140697.14,0.4791,0.2296,0.0176,0.5504,0.2813
2026-03-01,STORE_132,West,Regional Mall Tier 2,Normal,516306.2,1236284.12,194980.38,481690.32,445213.81,58088.45,11979.14,1202693.04,0.414026,497946.53,213340.05,231873.76,0.5208,0.1305,0.0269,0.5952,0.4572
2026-04-01,STORE_132,West,Regional Mall Tier 2,Normal,497946.53,1202693.04,158165.09,354522.27,433839.17,69899.7,5974.45,1047501.99,0.421336,441350.8,214760.82,219078.35,0.505,0.1611,0.0138,0.5539,0.4665
2026-05-01,STORE_132,West,Regional Mall Tier 2,Normal,441350.8,1047501.99,182595.46,409779.07,366984.89,47151.54,7447.62,1035697.01,0.428158,443441.76,180504.5,186480.39,0.5081,0.1285,0.0203,0.5544,0.4215
2026-06-01,STORE_132,West,Regional Mall Tier 2,Normal,443441.76,1035697.01,205572.76,501539.76,384627.99,61914.98,5405.05,1085288.75,0.422196,458204.08,190810.44,193817.55,0.5039,0.161,0.0141,0.5901,0.4299
2026-07-01,STORE_132,West,Regional Mall Tier 2,Normal,458204.08,1085288.75,198975.92,515322.49,382262.87,68814.53,6730.07,1142803.77,0.410581,469213.11,187966.89,194295.98,0.5083,0.18,0.0176,0.6139,0.419
2026-08-01,STORE_132,West,Regional Mall Tier 2,Normal,469213.11,1142803.77,153565.9,354328.33,376287.34,54458.67,9006.12,1057379.97,0.415981,439850.33,182928.68,193358.66,0.5139,0.1447,0.0239,0.5666,0.4254
2026-09-01,STORE_132,West,Regional Mall Tier 2,Normal,439850.33,1057379.97,156983.86,363256.61,370183.1,49986.02,10153.82,990313.64,0.420117,416048.02,180786.17,189396.93,0.5116,0.135,0.0274,0.5678,0.4426
2026-10-01,STORE_132,West,Regional Mall Tier 2,Normal,416048.02,990313.64,409153.51,933702.33,347522.81,44053.02,7651.33,1524788.81,0.428895,653974.85,171226.68,176296.13,0.5073,0.1268,0.022,0.5618,0.3295
2024-11-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,468654.71,1086260.31,176005.69,461566.9,390273.91,59411.88,7606.19,1090535.23,0.416494,454201.13,190459.27,199814.64,0.512,0.1522,0.0195,0.6187,0.433
2024-12-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,454201.13,1090535.23,98635.21,234879.09,391465.15,50395.25,8268.95,875284.97,0.417105,365085.34,187751.0,203714.15,0.5204,0.1287,0.0211,0.5801,0.4973
2025-01-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,365085.34,875284.97,53599.31,136294.58,227157.64,53362.68,3839.31,727219.92,0.413892,300990.48,117694.17,109463.47,0.4819,0.2349,0.0169,0.6067,0.3287
2025-02-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,300990.48,727219.92,215797.29,502849.61,229425.52,48438.35,4025.97,948179.69,0.420129,398357.7,118430.07,110995.45,0.4838,0.2111,0.0175,0.5709,0.3174
2025-03-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,398357.7,948179.69,136457.95,334449.52,313763.15,37671.38,8593.68,922601.0,0.416968,384695.32,150120.33,163642.82,0.5215,0.1201,0.0274,0.592,0.418
2025-04-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,384695.32,922601.0,114246.55,265782.56,337790.01,60226.12,7413.37,782954.06,0.419849,328722.62,170219.25,167570.76,0.4961,0.1783,0.0219,0.5702,0.4698
2025-05-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,328722.62,782954.06,136594.35,320119.34,276992.03,36165.7,6258.2,783657.47,0.421837,330575.57,134741.4,142250.63,0.5136,0.1306,0.0226,0.5733,0.4315
2025-06-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,330575.57,783657.47,125123.95,325244.13,283742.43,49872.34,5056.73,770230.1,0.410947,316523.56,139175.96,144566.47,0.5095,0.1758,0.0178,0.6153,0.4468
2025-07-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,316523.56,770230.1,166420.46,370905.08,280687.18,53153.71,4239.96,803054.33,0.423214,339863.58,143080.44,137606.74,0.4902,0.1894,0.0151,0.5513,0.4193
2025-08-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,339863.58,803054.33,133388.49,341626.14,281381.93,39269.51,3953.58,820075.45,0.413436,339048.68,134203.39,147178.54,0.5231,0.1396,0.0141,0.6095,0.4336
2025-09-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,339048.68,820075.45,126389.07,329602.73,295798.62,42321.05,5084.61,806473.9,0.404842,326494.32,138943.43,156855.19,0.5303,0.1431,0.0172,0.6165,0.4714
2025-10-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,326494.32,806473.9,265931.66,650077.14,285431.17,42635.35,6227.94,1122256.58,0.406732,456457.71,135968.27,149462.9,0.5236,0.1494,0.0218,0.5909,0.3818
2025-11-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,456457.71,1122256.58,192657.36,462285.0,365097.83,57691.38,9727.73,1152024.64,0.409655,471932.43,177182.64,187915.19,0.5147,0.158,0.0266,0.5832,0.4048
2025-12-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,471932.43,1152024.64,114294.87,256283.14,427138.57,74252.5,11347.62,895569.09,0.416264,372792.83,213434.47,213704.1,0.5003,0.1738,0.0266,0.554,0.506
2026-01-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,372792.83,895569.09,52999.34,131063.01,218438.35,48611.84,2785.96,756795.95,0.414747,313878.54,111913.63,106524.72,0.4877,0.2225,0.0128,0.5956,0.3103
2026-02-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,313878.54,756795.95,170966.33,408037.72,234250.02,48355.56,5942.95,876285.14,0.416235,364740.79,120104.08,114145.94,0.4873,0.2064,0.0254,0.581,0.3364
2026-03-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,364740.79,876285.14,173723.64,438486.9,322830.87,50643.72,3927.68,937369.77,0.40955,383899.46,154564.97,168265.9,0.5212,0.1569,0.0122,0.6038,0.4495
2026-04-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,383899.46,937369.77,86862.96,196489.29,327482.15,47575.43,4871.74,753929.74,0.415186,313021.08,157741.34,169740.81,0.5183,0.1453,0.0149,0.5579,0.4871
2026-05-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,313021.08,753929.74,138223.82,350633.22,283495.02,46120.2,3620.16,771327.58,0.408528,315108.92,136135.98,147359.04,0.5198,0.1627,0.0128,0.6058,0.4692
2026-06-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,315108.92,771327.58,145922.94,347785.26,285544.94,44934.16,4466.15,784167.59,0.411962,323047.18,137984.68,147560.26,0.5168,0.1574,0.0156,0.5804,0.4625
2026-07-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,323047.18,784167.59,157381.91,361136.98,288388.23,59608.13,6186.61,791121.6,0.419477,331857.43,148571.66,139816.57,0.4848,0.2067,0.0215,0.5642,0.427
2026-08-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,331857.43,791121.6,122538.13,296692.24,307589.72,39370.15,7366.03,733487.94,0.417714,306388.51,148007.05,159582.67,0.5188,0.128,0.0239,0.587,0.5001
2026-09-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,306388.51,733487.94,153345.66,391447.39,264996.06,42866.41,4270.22,812802.64,0.408676,332173.0,127561.17,137434.89,0.5186,0.1618,0.0161,0.6083,0.4305
2026-10-01,STORE_133,NorthEast,Regional Mall Tier 2,Normal,332173.0,812802.64,279220.19,636826.14,262996.67,37266.91,5466.71,1143898.49,0.421758,482448.86,128944.33,134052.34,0.5097,0.1417,0.0208,0.5615,0.3291
2024-11-01,STORE_134,Central,Regional Mall Tier 2,Normal,497601.85,1156736.8,248399.66,553306.65,418152.02,59536.86,6177.33,1226177.24,0.436247,534916.28,211085.23,207066.79,0.4952,0.1424,0.0148,0.5511,0.4011
2024-12-01,STORE_134,Central,Regional Mall Tier 2,Normal,534916.28,1226177.24,98722.52,239274.73,398791.21,66263.07,10477.29,989920.4,0.432385,428026.29,205612.51,193178.7,0.4844,0.1662,0.0263,0.5874,0.4012
2025-01-01,STORE_134,Central,Regional Mall Tier 2,Normal,428026.29,989920.4,57179.99,145739.87,242899.79,45527.54,6415.2,840817.74,0.427246,359236.0,125970.28,116929.51,0.4814,0.1874,0.0264,0.6077,0.2971
2025-02-01,STORE_134,Central,Regional Mall Tier 2,Normal,359236.0,840817.74,169526.63,433296.28,214867.58,48456.09,4422.18,1006368.17,0.415004,417646.99,111115.64,103751.94,0.4829,0.2255,0.0206,0.6088,0.2671
2025-03-01,STORE_134,Central,Regional Mall Tier 2,Normal,417646.99,1006368.17,179432.27,405304.32,339009.07,56389.43,7054.05,1009219.94,0.422959,426858.42,170220.84,168788.23,0.4979,0.1663,0.0208,0.5573,0.3997
2025-04-01,STORE_134,Central,Regional Mall Tier 2,Normal,426858.42,1009219.94,94092.76,211209.37,334797.61,60198.42,4544.35,820888.93,0.426859,350403.79,170547.39,164250.22,0.4906,0.1798,0.0136,0.5545,0.4226
2025-05-01,STORE_134,Central,Regional Mall Tier 2,Normal,350403.79,820888.93,126238.43,326570.41,273093.14,45887.02,7129.1,821350.08,0.415389,341179.95,135462.27,137630.87,0.504,0.168,0.0261,0.6134,0.398
2025-06-01,STORE_134,Central,Regional Mall Tier 2,Normal,341179.95,821350.08,143084.76,373258.86,282564.08,48935.58,6468.79,856640.49,0.405375,347260.72,137003.99,145560.09,0.5151,0.1732,0.0229,0.6167,0.4229
2025-07-01,STORE_134,Central,Regional Mall Tier 2,Normal,347260.72,856640.49,165015.24,417911.08,306309.11,71934.74,5541.76,890765.96,0.401926,358022.38,154253.58,152055.53,0.4964,0.2348,0.0181,0.6051,0.4312
2025-08-01,STORE_134,Central,Regional Mall Tier 2,Normal,358022.38,890765.96,137016.45,358418.1,309755.3,38427.74,4624.72,896376.3,0.39629,355224.73,139814.1,169941.2,0.5486,0.1241,0.0149,0.6177,0.4765
2025-09-01,STORE_134,Central,Regional Mall Tier 2,Normal,355224.73,896376.3,103860.76,236047.65,273033.38,45208.97,6565.41,807616.19,0.405401,327408.19,131677.3,141356.08,0.5177,0.1656,0.024,0.56,0.4141
2025-10-01,STORE_134,Central,Regional Mall Tier 2,Normal,327408.19,807616.19,285532.98,742082.95,269916.64,33250.94,3584.58,1242946.98,0.395523,491613.73,121327.44,148589.2,0.5505,0.1232,0.0133,0.6152,0.3628
2025-11-01,STORE_134,Central,Regional Mall Tier 2,Normal,491613.73,1242946.98,186834.79,474310.98,409510.78,57947.59,8952.28,1240847.31,0.395077,490229.8,188218.72,221292.06,0.5404,0.1415,0.0219,0.6061,0.4508
2025-12-01,STORE_134,Central,Regional Mall Tier 2,Normal,490229.8,1240847.31,100148.77,243332.74,405554.56,61490.72,6316.56,1010818.21,0.397781,402084.24,188294.33,217260.23,0.5357,0.1516,0.0156,0.5884,0.487
2026-01-01,STORE_134,Central,Regional Mall Tier 2,Normal,402084.24,1010818.21,61016.94,140932.93,234888.21,56310.12,6555.63,853997.18,0.402084,343378.95,119722.23,115165.98,0.4903,0.2397,0.0279,0.567,0.309
2026-02-01,STORE_134,Central,Regional Mall Tier 2,Normal,343378.95,853997.18,174891.7,435432.36,230572.47,52773.42,5761.63,1000322.02,0.401938,402067.37,116203.28,114369.19,0.496,0.2289,0.025,0.5983,0.3068
2026-03-01,STORE_134,Central,Regional Mall Tier 2,Normal,402067.37,1000322.02,153042.83,378979.61,309762.3,51518.22,6817.07,1011204.04,0.402457,406966.59,148143.61,161618.69,0.5218,0.1663,0.022,0.5962,0.3995
2026-04-01,STORE_134,Central,Regional Mall Tier 2,Normal,406966.59,1011204.04,86290.69,216204.01,335614.75,52461.51,8109.93,831221.86,0.401869,334042.32,159214.96,176399.79,0.5256,0.1563,0.0242,0.6009,0.4761
2026-05-01,STORE_134,Central,Regional Mall Tier 2,Normal,334042.32,831221.86,115544.75,287089.61,284310.34,35184.29,6845.98,791970.86,0.402023,318390.6,131196.47,153113.87,0.5385,0.1238,0.0241,0.5975,0.4694
2026-06-01,STORE_134,Central,Regional Mall Tier 2,Normal,318390.6,791970.86,166313.68,394766.37,292706.94,49065.86,4918.64,840045.79,0.408434,343103.58,141600.7,151106.24,0.5162,0.1676,0.0168,0.5787,0.4569
2026-07-01,STORE_134,Central,Regional Mall Tier 2,Normal,343103.58,840045.79,142377.46,354235.09,293018.54,65417.88,4331.93,831512.53,0.406505,338013.93,147467.11,145551.43,0.4967,0.2233,0.0148,0.5981,0.4274
2026-08-01,STORE_134,Central,Regional Mall Tier 2,Normal,338013.93,831512.53,127141.7,314501.27,291273.72,48791.2,6622.12,799326.76,0.40589,324438.8,140716.83,150556.89,0.5169,0.1675,0.0227,0.5957,0.4545
2026-09-01,STORE_134,Central,Regional Mall Tier 2,Normal,324438.8,799326.76,141754.51,334634.13,280339.28,48341.56,5663.36,799616.69,0.411119,328737.93,137455.38,142883.9,0.5097,0.1724,0.0202,0.5764,0.4375
2026-10-01,STORE_134,Central,Regional Mall Tier 2,Normal,328737.93,799616.69,346114.56,796330.44,282561.02,43526.94,5480.67,1264378.5,0.422854,534647.4,140205.09,142355.93,0.5038,0.154,0.0194,0.5654,0.3298
2024-11-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,507282.57,1143661.35,258304.24,578193.32,377045.51,136808.58,6040.35,1201960.23,0.444629,534426.58,231160.23,145885.28,0.3869,0.3628,0.016,0.5533,0.2801
2024-12-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,534426.58,1201960.23,107441.0,243839.03,406398.38,158614.91,8788.86,871997.11,0.443953,387126.13,254741.45,151656.93,0.3732,0.3903,0.0216,0.5594,0.3291
2025-01-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,387126.13,871997.11,59430.02,133696.11,222826.85,102311.29,5225.0,675330.08,0.444028,299865.6,146690.55,76136.3,0.3417,0.4592,0.0234,0.5555,0.2217
2025-02-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,299865.6,675330.08,264766.47,571919.11,199533.97,75542.82,2923.15,969249.25,0.452702,438780.97,125851.1,73682.87,0.3693,0.3786,0.0146,0.5371,0.1995
2025-03-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,438780.97,969249.25,226039.12,501974.5,322049.9,127978.44,5016.24,1016179.17,0.451882,459193.46,205626.63,116423.27,0.3615,0.3974,0.0156,0.5497,0.2593
2025-04-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,459193.46,1016179.17,107463.85,240702.38,306362.11,116100.83,7807.39,826611.22,0.450844,372672.58,193984.73,112377.38,0.3668,0.379,0.0255,0.5535,0.2702
2025-05-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,372672.58,826611.22,158784.97,353772.97,260534.8,94653.78,6366.02,818829.59,0.450241,368670.79,162786.76,97748.04,0.3752,0.3633,0.0244,0.5512,0.2637
2025-06-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,368670.79,818829.59,185107.14,425783.79,272476.59,98984.67,3872.96,869279.16,0.44494,386776.83,167001.1,105475.49,0.3871,0.3633,0.0142,0.5653,0.2792
2025-07-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,386776.83,869279.16,174471.54,388716.92,292673.64,115626.05,4138.08,845558.31,0.446145,377241.42,184006.95,108666.69,0.3713,0.3951,0.0141,0.5512,0.2845
2025-08-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,377241.42,845558.31,194846.13,425164.69,278076.69,119948.48,6887.11,865810.72,0.450206,389793.47,182294.08,95782.61,0.3444,0.4314,0.0248,0.5417,0.2497
2025-09-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,389793.47,865810.72,138911.85,317713.21,265777.4,119499.61,4475.02,793771.9,0.446721,354594.8,174110.52,91666.88,0.3449,0.4496,0.0168,0.5628,0.2463
2025-10-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,354594.8,793771.9,319984.18,695577.61,273962.55,100136.72,7637.89,1107612.35,0.452935,501676.74,172902.24,101060.31,0.3689,0.3655,0.0279,0.54,0.236
2025-11-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,501676.74,1107612.35,303718.31,686694.43,371951.99,144606.48,6806.85,1270941.46,0.448861,570476.56,234918.49,137033.5,0.3684,0.3888,0.0183,0.5577,0.2556
2025-12-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,570476.56,1270941.46,105321.93,237584.6,395974.33,181330.06,4987.85,926233.82,0.447986,414939.74,260858.75,135115.58,0.3412,0.4579,0.0126,0.5567,0.2742
2026-01-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,414939.74,926233.82,58444.81,129076.81,215128.02,86404.82,4150.22,749627.57,0.448574,336263.18,137121.37,78006.65,0.3626,0.4016,0.0193,0.5472,0.2077
2026-02-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,336263.18,749627.57,213082.85,459451.9,217899.8,80412.45,4943.91,905823.31,0.454351,411561.4,137784.63,80115.17,0.3677,0.369,0.0227,0.5362,0.2143
2026-03-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,411561.4,905823.31,226620.86,509071.08,318416.93,141162.49,5047.05,950267.92,0.451046,428614.41,209567.85,108849.08,0.3418,0.4433,0.0159,0.5548,0.2591
2026-04-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,428614.41,950267.92,176096.62,381856.53,319594.77,116849.15,6573.15,889107.38,0.453945,403605.71,201105.32,118489.45,0.3707,0.3656,0.0206,0.5388,0.2848
2026-05-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,403605.71,889107.38,129588.81,296606.86,260756.71,98887.47,5907.35,820162.71,0.449682,368812.52,164382.0,96374.71,0.3696,0.3792,0.0227,0.5631,0.2495
2026-06-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,368812.52,820162.71,204577.46,453941.21,271069.63,109496.67,3438.13,890099.49,0.450034,400574.96,172815.02,98254.61,0.3625,0.4039,0.0127,0.5493,0.2554
2026-07-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,400574.96,890099.49,158238.86,354181.88,262069.98,124641.93,6951.96,850617.5,0.449106,382017.14,176796.68,85273.3,0.3254,0.4756,0.0265,0.5532,0.2179
2026-08-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,382017.14,850617.5,177920.0,383660.9,295629.73,135475.65,5701.99,797471.03,0.453655,361777.09,198160.05,97469.68,0.3297,0.4583,0.0193,0.5363,0.2621
2026-09-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,361777.09,797471.03,187388.72,426273.63,244836.26,107396.16,6284.05,865228.19,0.448758,388278.5,160887.31,83948.95,0.3429,0.4386,0.0257,0.5604,0.2238
2026-10-01,STORE_135,SouthEast,Regional Mall Tier 2,Discount-Addicted,388278.5,865228.19,262647.81,600930.8,272740.88,118678.36,3798.66,1070941.09,0.443967,475462.58,175463.73,97277.15,0.3567,0.4351,0.0139,0.5629,0.2252
2024-11-01,STORE_136,West,Strip/Outlet Tier 3,Normal,228293.21,521275.81,121719.15,277023.51,180113.78,23050.16,4692.71,590442.67,0.438448,258878.13,91134.23,88979.55,0.494,0.128,0.0261,0.5606,0.3653
2024-12-01,STORE_136,West,Strip/Outlet Tier 3,Normal,258878.13,590442.67,48892.51,108999.89,181666.49,23694.69,3251.46,490829.92,0.440023,215976.33,91794.31,89872.18,0.4947,0.1304,0.0179,0.5514,0.3785
2025-01-01,STORE_136,West,Strip/Outlet Tier 3,Normal,215976.33,490829.92,25378.23,60674.61,101124.35,23737.96,1673.91,424968.31,0.437629,185978.6,55375.96,45748.39,0.4524,0.2347,0.0166,0.5817,0.2276
2025-02-01,STORE_136,West,Strip/Outlet Tier 3,Normal,185978.6,424968.31,55760.08,125791.29,95226.72,22835.37,1948.25,430749.26,0.438919,189063.9,52674.78,42551.94,0.4468,0.2398,0.0205,0.5567,0.2269
2025-03-01,STORE_136,West,Strip/Outlet Tier 3,Normal,189063.9,430749.26,75543.55,168600.09,143619.17,20955.6,2975.87,431798.71,0.441491,190635.32,73972.13,69647.04,0.4849,0.1459,0.0207,0.5519,0.3669
2025-04-01,STORE_136,West,Strip/Outlet Tier 3,Normal,190635.32,431798.71,52260.58,123904.83,141333.96,21797.79,3523.59,389048.2,0.437096,170051.49,72844.41,68489.55,0.4846,0.1542,0.0249,0.5782,0.3798
2025-05-01,STORE_136,West,Strip/Outlet Tier 3,Normal,170051.49,389048.2,47891.53,111431.64,118984.21,16651.23,3084.12,361760.28,0.435468,157535.07,60407.95,58576.26,0.4923,0.1399,0.0259,0.5702,0.3576
2025-06-01,STORE_136,West,Strip/Outlet Tier 3,Normal,157535.07,361760.28,71742.72,173561.02,122894.38,15118.56,1499.99,395808.37,0.428299,169524.49,59753.3,63141.08,0.5138,0.123,0.0122,0.5866,0.3861
2025-07-01,STORE_136,West,Strip/Outlet Tier 3,Normal,169524.49,395808.37,49412.37,120544.23,124161.45,22860.69,3190.77,366139.69,0.424007,155245.61,63691.25,60470.2,0.487,0.1841,0.0257,0.5901,0.3724
2025-08-01,STORE_136,West,Strip/Outlet Tier 3,Normal,155245.61,366139.69,54410.77,136383.87,120721.04,20283.87,2398.21,359120.44,0.417207,149827.59,59828.79,60892.25,0.5044,0.168,0.0199,0.601,0.3992
2025-09-01,STORE_136,West,Strip/Outlet Tier 3,Normal,149827.59,359120.44,74436.73,167106.6,122730.97,19265.78,2664.68,381565.61,0.426174,162613.37,61650.95,61080.02,0.4977,0.157,0.0217,0.5546,0.391
2025-10-01,STORE_136,West,Strip/Outlet Tier 3,Normal,162613.37,381565.61,113360.12,289524.7,122866.24,15773.1,2561.24,529889.73,0.411232,217907.36,58066.13,64800.11,0.5274,0.1284,0.0208,0.6085,0.3406
2025-11-01,STORE_136,West,Strip/Outlet Tier 3,Normal,217907.36,529889.73,97749.1,220125.21,165997.35,29678.07,2335.25,552004.27,0.420867,232320.32,83336.14,82661.21,0.498,0.1788,0.0141,0.5559,0.3672
